"bse_dt","etf_iem_cd","mm1_tot_pft_rt","mm3_tot_pft_rt","yr1_tot_pft_rt","etf_sor","etf_z_sor","z_sor_rnk","acl_pft_rt_z_sor","ifo_rt_z_sor","shpr_z_sor","crr_z_sor","trk_err_z_sor","mxdd_z_sor","vty_z_sor"
"20240624",IWM         ,-3.565600,-3.380100,9.978400,32.396582733813,22.751798561151,860,25.179856115108,42.625899280576,16.726618705036,68.615107913669,87.320143884892,11.600719424460,12.320143884892
"20240611",IWM         ,-1.839300,-2.539000,8.642300,30.990072202166,20.938628158845,877,21.389891696751,38.357400722022,15.884476534296,67.148014440433,87.093862815884,11.732851985560,12.454873646209
"20240603",IWM         ,5.038300,1.254900,20.048000,33.828519855596,25.451263537906,827,31.137184115523,45.487364620939,19.043321299639,67.238267148014,86.823104693141,11.823104693141,12.635379061372
"20240716",IWM         ,4.624000,7.573200,12.627000,39.914818101154,39.574090505768,682,46.406388642413,58.030168589175,24.223602484472,81.543921916593,87.755102040816,11.268855368234,11.801242236025
"20240801",IWM         ,9.699800,13.932500,14.879800,34.481057268722,27.400881057269,825,29.515418502203,50.132158590308,20.352422907489,68.546255506608,87.400881057269,10.748898678414,11.718061674009
"20240705",IWM         ,-1.082300,-1.668600,9.049100,32.517333333333,23.288888888889,864,24.000000000000,44.533333333333,18.755555555556,65.777777777778,87.022222222222,11.555555555556,12.622222222222
"20240617",IWM         ,-3.661000,-1.110100,8.379100,31.639314697926,22.452660054103,861,23.083859332732,37.962128043282,16.862037871957,70.243462578900,87.195671776375,11.722272317403,12.443642921551
"20240729",IWM         ,12.093200,13.353600,15.713800,37.435897435897,34.040671971706,747,38.107869142352,54.553492484527,23.607427055703,74.270557029178,87.533156498674,11.052166224580,12.024756852343
"20240718",IWM         ,13.017700,15.466700,18.893400,36.984056687334,32.860938883968,759,32.418069087688,53.852967227635,20.992028343667,82.550930026572,87.156775907883,11.426040744021,12.311780336581
"20240819",IWM         ,-5.342800,2.532500,15.986900,35.318460192476,27.471566054243,830,39.720034995626,54.505686789151,20.034995625547,55.818022747157,88.013998250219,13.298337707787,11.023622047244
"20240809",IWM         ,0.552600,-1.182600,5.395100,31.974516695958,23.374340949033,873,25.922671353251,39.015817223199,18.189806678383,65.289982425308,87.873462214411,13.884007029877,11.599297012302
"20240822",IWM         ,-1.913900,2.275800,16.783800,34.649000868810,25.803649000869,855,38.140747176368,53.258036490009,19.635099913119,53.605560382276,88.184187662902,13.205907906169,10.947002606429
"20240722",IWM         ,8.014900,12.585500,11.711800,39.096631205674,38.120567375887,699,41.755319148936,57.358156028369,24.202127659574,81.028368794326,87.500000000000,10.904255319149,12.056737588652
"20240807",IWM         ,0.662100,0.429200,5.580500,32.086191732630,24.274406332454,862,23.922603342128,38.874230430959,18.205804749340,69.920844327177,87.950747581354,12.576956904134,11.609498680739
"20240626",IWM         ,-1.779700,-1.602500,12.982300,32.889581478183,23.953695458593,855,25.645592163847,44.612644701692,17.809439002671,68.655387355298,87.266251113090,11.487088156723,12.288512911843
"20240724",IWM         ,9.952600,13.111800,14.854800,40.753315649867,42.440318302387,652,44.473916887710,62.334217506631,26.171529619805,83.908045977011,87.356321839080,11.052166224580,12.113174182140
"20240529",IWM         ,3.925500,3.034600,18.647000,34.660971223022,26.708633093525,816,34.532374100719,48.381294964029,19.334532374101,66.456834532374,87.050359712230,11.780575539568,12.320143884892
"20240625",IWM         ,-3.565600,-3.380100,9.978400,32.818263205013,24.082363473590,849,25.872873769024,43.777976723366,17.994628469114,68.487018800358,87.197851387645,11.548791405551,12.354521038496
"20240604",IWM         ,5.038300,1.254900,20.048000,32.922382671480,24.458483754513,838,27.707581227437,43.231046931408,18.231046931408,67.238267148014,86.823104693141,11.823104693141,12.725631768953
"20240823",IWM         ,-0.636400,3.707300,18.478000,35.849826388889,28.211805555556,828,46.093750000000,56.857638888889,20.746527777778,47.395833333333,88.541666666667,13.281250000000,10.850694444444
"20240715",IWM         ,4.624000,7.573200,12.627000,37.271517302573,33.629103815439,749,33.362910381544,54.924578527063,21.827861579414,81.543921916593,87.222715173026,11.268855368234,12.156166814552
"20240712",IWM         ,1.015300,1.498000,9.752500,35.707555555556,29.955555555556,789,29.600000000000,50.666666666667,20.444444444444,79.111111111111,87.022222222222,11.466666666667,12.355555555556
"20240614",IWM         ,-0.009400,-0.051800,11.166200,30.779981965735,20.378719567178,884,21.370604147881,37.240757439134,15.870153291253,66.546438232642,87.195671776375,11.722272317403,12.443642921551
"20240827",IWM         ,-1.010600,8.764000,20.263700,35.496969696970,28.484848484848,827,44.761904761905,57.142857142857,20.173160173160,46.233766233766,88.311688311688,13.419913419913,10.995670995671
"20240708",IWM         ,-1.768800,-1.475700,9.622800,32.843555555556,23.644444444444,860,23.022222222222,44.355555555556,17.244444444444,73.155555555556,86.933333333333,11.555555555556,12.533333333333
"20240620",IWM         ,-3.252300,0.282200,9.463000,31.280323450135,20.934411500449,881,21.293800539084,38.634321653190,15.633423180593,70.080862533693,87.241689128482,11.680143755615,12.398921832884
"20240531",IWM         ,4.160300,0.408600,17.871100,35.409009009009,28.198198198198,798,40.540540540541,47.387387387387,19.819819819820,65.945945945946,87.117117117117,11.801801801802,12.432432432432
"20240530",IWM         ,3.428100,1.658300,18.075000,35.182718271827,27.722772277228,804,38.523852385239,48.964896489649,20.162016201620,63.906390639064,87.038703870387,11.791179117912,12.421242124212
"20240826",IWM         ,-1.010600,8.764000,20.263700,36.647007805724,30.529054640069,802,48.655680832611,60.711188204683,21.682567215958,45.099739809193,88.464874241110,13.269731136167,10.841283607979
"20240808",IWM         ,1.757400,0.226300,6.729300,32.286467486819,24.340949033392,862,26.889279437610,35.149384885765,18.892794376098,72.056239015817,87.785588752197,12.829525483304,11.599297012302
"20240702",IWM         ,-1.123300,-3.253200,9.844200,28.669626998224,19.271758436945,910,24.333925399645,28.774422735346,18.561278863233,67.317939609236,73.090586145648,11.545293072824,12.611012433393
"20240719",IWM         ,10.903200,15.478100,16.403500,37.102654867257,33.893805309735,748,32.654867256637,53.982300884956,21.769911504425,81.946902654867,87.256637168142,11.415929203540,12.300884955752
"20240621",IWM         ,-3.252300,0.282200,9.463000,31.491464510332,21.743036837376,872,22.012578616352,39.442946990117,15.813117699910,69.901168014376,87.241689128482,11.680143755615,12.309074573226
"20240726",IWM         ,8.264600,10.512200,13.303000,41.320070733864,43.059239610964,645,51.724137931034,59.239610963749,28.028293545535,80.901856763926,87.444739168877,10.963748894783,12.113174182140
"20240723",IWM         ,8.014900,12.585500,11.711800,41.393078970719,44.010647737356,632,48.890860692103,62.289263531500,26.530612244898,83.673469387755,87.488908606921,11.002661934339,11.978704525288
"20240610",IWM         ,-1.839300,-2.539000,8.642300,31.090415913201,21.157323688969,873,21.699819168174,38.155515370705,16.365280289331,67.269439421338,87.070524412297,11.754068716094,12.477396021700
"20240813",IWM         ,2.512400,0.572500,9.268100,32.420544337138,24.231782265145,864,27.216856892011,42.142230026339,17.734855136084,63.740122914838,87.971905179982,14.661984196664,11.589113257243
"20240730",IWM         ,12.093200,13.353600,15.713800,38.040636042403,34.540636042403,742,40.459363957597,55.477031802120,24.558303886926,74.381625441696,87.455830388693,11.130742049470,12.014134275618
"20240628",IWM         ,-2.360500,-2.232100,12.202300,32.947633434038,24.370594159114,752,25.579053373615,46.424974823766,18.429003021148,65.659617321249,86.908358509567,11.782477341390,12.688821752266
"20240710",IWM         ,0.818500,-1.324700,11.031800,32.752000000000,23.911111111111,857,23.022222222222,43.555555555556,17.244444444444,73.244444444444,87.022222222222,11.555555555556,12.533333333333
"20240612",IWM         ,-1.184500,-2.143300,10.316900,31.554151624549,22.202166064982,863,23.014440433213,39.440433212996,16.877256317690,67.509025270758,87.093862815884,11.732851985560,12.454873646209
"20240717",IWM         ,9.289000,11.246600,14.970900,39.363475177305,37.411347517730,707,42.730496453901,58.865248226950,23.581560283688,81.117021276596,87.056737588652,11.436170212766,12.322695035461
"20240725",IWM         ,11.120500,12.430800,16.074900,41.970796460177,45.840707964602,613,52.212389380531,62.566371681416,28.761061946903,81.150442477876,87.433628318584,11.061946902655,11.946902654867
"20240816",IWM         ,-3.030900,0.192900,9.906600,33.761154855643,25.459317585302,853,34.558180227472,50.393700787402,18.722659667542,54.768153980752,88.013998250219,13.473315835521,11.286089238845
"20240802",IWM         ,10.335700,14.592800,14.219800,32.746255506608,24.933920704846,853,24.493392070485,42.907488986784,17.268722466960,72.334801762115,87.841409691630,11.101321585903,11.629955947137
"20240613",IWM         ,-1.521100,-1.697300,9.941100,30.774571686204,20.649233543733,881,21.190261496844,38.412984670875,16.050495942290,64.833183047791,87.195671776375,11.722272317403,12.443642921551
"20240718",JEPQ        ,2.168900,8.798200,26.358300,34.412754650133,26.395039858282,831,30.203720106289,32.152347209920,39.415411868911,24.357838795394,35.872453498671,74.490699734278,68.821966341895
"20240621",JEPQ        ,3.090700,6.352400,27.788600,42.338724168913,46.990116801438,591,51.752021563342,52.740341419587,50.044923629829,31.087151841869,32.884097035040,75.112309074573,69.721473495058
"20240722",JEPQ        ,-1.313300,9.210200,21.363400,38.255319148936,35.726950354610,726,40.336879432624,43.794326241135,45.390070921986,22.163120567376,37.411347517730,74.290780141844,68.262411347518
"20240822",JEPQ        ,0.221400,1.755200,26.545400,28.983492615117,15.030408340573,979,21.807124239791,27.019982623805,27.888792354474,26.324934839270,47.871416159861,38.053866203301,55.430060816681
"20240712",JEPQ        ,3.549500,7.578000,29.236500,42.122666666667,47.111111111111,596,50.666666666667,51.200000000000,50.666666666667,31.466666666667,33.155555555556,74.666666666667,69.777777777778
"20240823",JEPQ        ,0.407500,1.869000,24.995800,27.079861111111,12.239583333333,1012,16.579861111111,21.701388888889,22.482638888889,30.815972222222,46.354166666667,38.107638888889,56.423611111111
"20240604",JEPQ        ,5.006200,4.093700,26.249500,35.587545126354,29.693140794224,780,34.115523465704,35.559566787004,41.516245487365,23.826714801444,32.851985559567,75.541516245487,70.577617328520
"20240709",JEPQ        ,3.466100,6.837200,27.984300,45.891555555556,57.244444444444,482,59.466666666667,61.155555555556,56.000000000000,35.822222222222,32.711111111111,74.666666666667,69.511111111111
"20240610",JEPQ        ,3.164900,4.365900,27.777300,39.927667269439,41.139240506329,652,46.473779385172,47.197106690778,47.287522603978,24.593128390597,33.363471971067,75.587703435805,70.343580470163
"20240529",JEPQ        ,4.991100,5.069900,28.818700,35.728417266187,28.956834532374,791,33.902877697842,35.431654676259,41.276978417266,25.899280575540,31.564748201439,75.449640287770,72.032374100719
"20240614",JEPQ        ,3.815300,5.260900,27.485700,43.523895401262,50.045085662759,555,54.553651938683,56.807935076646,52.569882777277,29.035166816952,32.461677186655,75.383228133454,70.423805229937
"20240806",JEPQ        ,-7.019500,0.935200,16.339500,25.875109938434,11.609498680739,1006,17.678100263852,17.062445030783,17.678100263852,27.352682497801,46.437994722955,43.799472295515,56.904133685136
"20240625",JEPQ        ,2.638500,4.513300,27.634300,41.885407341092,46.553267681289,598,51.029543419875,51.566696508505,50.134288272158,28.290062667860,33.661593554163,74.843330349150,69.650850492390
"20240531",JEPQ        ,4.793100,3.882400,25.806800,32.635135135135,22.792792792793,858,25.945945945946,26.846846846847,33.873873873874,30.720720720721,30.090090090090,75.495495495495,72.342342342342
"20240620",JEPQ        ,3.090700,6.352400,27.788600,42.131176999102,46.990116801438,591,50.494159928122,52.920035938904,49.505840071878,31.446540880503,32.884097035040,75.112309074573,69.631626235400
"20240719",JEPQ        ,-0.021000,7.846300,23.292700,35.173451327434,29.469026548673,798,32.566371681416,33.362831858407,40.707964601770,25.752212389381,35.575221238938,74.424778761062,68.584070796460
"20240724",JEPQ        ,0.233800,9.727500,24.405900,33.581786030062,25.022104332449,849,28.205128205128,31.918656056587,36.427939876216,23.342175066313,40.583554376658,74.447391688771,64.367816091954
"20240802",JEPQ        ,-2.468900,5.766600,19.726600,28.311013215859,14.977973568282,966,18.502202643172,21.497797356828,22.907488986784,23.964757709251,46.431718061674,68.634361233480,57.004405286344
"20240816",JEPQ        ,-5.195400,0.202600,19.802300,30.330708661417,18.285214348206,935,25.196850393701,29.833770778653,31.233595800525,26.071741032371,48.206474190726,38.495188101487,54.943132108486
"20240624",JEPQ        ,2.638500,4.513300,27.634300,40.160071942446,41.816546762590,648,46.492805755396,46.402877697842,46.582733812950,30.035971223022,33.543165467626,75.089928057554,69.604316546763
"20240628",JEPQ        ,2.894400,5.025100,28.833400,42.759315206445,48.338368580060,514,53.675730110775,54.884189325277,50.352467270896,29.103726082578,35.448136958711,73.313192346425,67.875125881168
"20240607",JEPQ        ,4.028500,5.613400,26.883900,41.315266485998,44.986449864499,610,50.225835591689,51.309846431798,49.322493224932,24.751580849142,32.971996386631,75.609756097561,70.460704607046
"20240812",JEPQ        ,-7.613200,-1.557000,17.872600,28.374340949033,15.641476274165,961,21.704745166960,22.847100175747,25.922671353251,29.086115992970,46.660808435852,39.718804920914,56.063268892794
"20240813",JEPQ        ,-7.613200,-1.557000,17.872600,29.467954345917,17.471466198420,941,24.143985952590,25.109745390694,28.972783143108,28.884986830553,47.322212467076,39.683933274802,55.399473222125
"20240808",JEPQ        ,-9.448900,-3.451200,14.461800,27.078207381371,13.620386643234,984,19.156414762742,20.298769771529,22.495606326889,26.449912126538,47.715289982425,41.564147627417,55.799648506151
"20240723",JEPQ        ,-1.313300,9.210300,21.363400,37.934338952973,34.338952972493,741,39.041703637977,42.945874001775,45.075421472937,22.271517302573,37.355811889973,74.356699201420,68.411712511091
"20240730",JEPQ        ,-3.831300,3.042600,19.190200,28.728798586572,16.342756183746,948,16.166077738516,18.727915194346,19.611307420495,38.515901060071,39.487632508834,74.116607773852,63.162544169611
"20240711",JEPQ        ,3.499600,6.611400,28.779400,42.894222222222,48.800000000000,577,52.355555555556,53.155555555556,52.533333333333,30.933333333333,33.511111111111,74.666666666667,69.688888888889
"20240807",JEPQ        ,-10.296900,-3.448700,13.389900,25.414248021108,10.817941952507,1015,16.094986807388,16.886543535620,16.094986807388,27.352682497801,46.701846965699,43.799472295515,56.816182937555
"20240726",JEPQ        ,-2.915600,4.067500,19.981000,30.900088417330,20.335985853227,902,20.954907161804,23.253757736516,26.967285587975,35.985853227233,38.549955791335,74.447391688771,64.102564102564
"20240731",JEPQ        ,-3.721600,2.749600,18.284500,30.456866197183,19.102112676056,920,21.038732394366,22.887323943662,27.816901408451,31.514084507042,42.517605633803,73.943661971831,59.683098591549
"20240827",JEPQ        ,-0.839000,1.849500,23.305300,29.299567099567,15.584415584416,976,19.567099567100,24.329004329004,26.233766233766,40.173160173160,44.415584415584,38.181818181818,57.835497835498
"20240821",JEPQ        ,0.295800,2.037800,26.639400,29.456125108601,15.291051259774,976,22.849695916594,27.715030408341,29.452649869679,26.498696785404,47.610773240660,38.053866203301,55.516941789748
"20240819",JEPQ        ,-3.688000,1.260700,24.209000,29.382327209099,15.835520559930,963,22.922134733158,27.646544181977,29.571303587052,24.846894138233,47.856517935258,38.320209973753,55.730533683290
"20240701",JEPQ        ,3.273800,4.869700,26.405700,45.204444444444,53.600000000000,523,57.244444444444,60.000000000000,54.311111111111,36.533333333333,32.355555555556,74.488888888889,69.688888888889
"20240627",JEPQ        ,2.597800,4.625700,27.601300,43.187555555556,50.044444444444,563,54.488888888889,54.755555555556,51.911111111111,29.777777777778,33.777777777778,74.488888888889,69.333333333333
"20240820",JEPQ        ,-3.688000,1.260700,24.209000,30.182373472949,17.452006980803,947,24.781849912740,29.581151832461,30.802792321117,26.090750436300,47.556719022688,38.219895287958,55.759162303665
"20240528",JEPQ        ,4.991100,5.069900,28.818700,34.263726372637,25.022502250225,834,29.792979297930,32.403240324032,38.073807380738,26.012601260126,32.223222322232,75.517551755176,71.377137713771
"20240611",JEPQ        ,3.164900,4.365900,27.777300,40.892599277978,43.953068592058,622,49.007220216606,49.729241877256,49.007220216606,25.000000000000,32.942238267148,75.451263537906,70.487364620939
"20240618",JEPQ        ,3.653900,5.905200,27.442200,42.300988319856,47.529200359389,585,51.123090745732,53.279424977538,49.775381850854,31.356693620845,32.973944294699,75.112309074573,69.541778975741
"20240603",JEPQ        ,5.006200,4.093700,26.249500,34.407942238267,26.624548736462,814,30.595667870036,34.025270758123,38.447653429603,23.826714801444,32.761732851986,75.541516245487,70.577617328520
"20240702",JEPQ        ,3.273800,4.869700,26.405700,45.977797513321,54.174067495560,517,57.015985790409,60.834813499112,55.062166962700,42.628774422735,31.705150976909,74.511545293073,70.071047957371
"20240703",JEPQ        ,3.517900,4.890700,26.704400,45.523978685613,55.417406749556,503,57.460035523979,60.390763765542,55.239786856128,37.477797513321,31.971580817052,74.511545293073,70.071047957371
"20240826",JEPQ        ,-0.839000,1.849500,23.305300,28.853425845620,14.657415437988,985,18.733738074588,23.590633130963,24.804856895056,40.329575021683,44.319167389419,38.074588031223,57.762359063313
"20240715",JEPQ        ,2.190300,7.140600,27.205100,39.736468500444,40.727595385980,669,44.099378881988,44.986690328305,47.648624667258,29.636202307010,33.806566104703,74.534161490683,69.476486246673
"20240805",JEPQ        ,-7.019500,0.935200,16.339500,25.870712401055,11.433597185576,1008,16.710642040457,19.261213720317,17.414248021108,26.209322779244,46.437994722955,43.799472295515,56.728232189974
"20240626",JEPQ        ,2.097100,4.000000,26.978700,43.140694568121,49.688334817453,566,54.318788958148,54.318788958148,52.003561887801,29.919857524488,33.837934105076,74.443455031167,69.367764915405
"20240725",JEPQ        ,-0.039800,7.768700,24.066300,30.808849557522,20.176991150442,903,20.973451327434,23.716814159292,25.840707964602,35.575221238938,39.115044247788,74.778761061947,63.805309734513
"20240814",JEPQ        ,-7.217500,-1.567900,18.472900,29.926315789474,18.070175438596,935,25.701754385965,26.140350877193,29.385964912281,28.859649122807,47.631578947368,39.736842105263,55.350877192982
"20240710",JEPQ        ,3.481100,6.830700,28.756400,44.995555555556,54.933333333333,508,56.622222222222,58.222222222222,55.377777777778,36.000000000000,32.088888888889,74.666666666667,70.044444444444
"20240612",JEPQ        ,2.947900,5.205700,27.195900,40.500000000000,42.599277978339,637,48.375451263538,48.555956678700,48.194945848375,24.819494584838,32.942238267148,75.451263537906,70.487364620939
"20240530",JEPQ        ,4.459300,5.418200,26.846600,34.077407740774,25.112511251125,833,29.162916291629,31.773177317732,36.993699369937,28.352835283528,31.143114311431,75.517551755176,71.827182718272
"20240708",JEPQ        ,3.466100,6.837200,27.984300,45.442666666667,55.555555555556,501,58.044444444444,59.733333333333,55.644444444444,35.733333333333,32.800000000000,74.666666666667,69.511111111111
"20240605",JEPQ        ,2.805100,3.489500,25.604400,36.061371841155,30.505415162455,771,35.740072202166,36.462093862816,42.238267148014,23.826714801444,32.942238267148,75.541516245487,70.577617328520
"20240613",JEPQ        ,3.249600,5.792500,27.568700,43.345356176736,49.684400360685,559,54.373309287647,55.816050495942,51.758340847610,29.756537421100,32.732191163210,75.383228133454,70.423805229937
"20240717",JEPQ        ,2.095800,8.885700,26.267900,33.679078014184,24.202127659574,856,26.329787234043,32.003546099291,37.943262411348,25.975177304965,35.283687943262,74.556737588652,68.528368794326
"20240705",JEPQ        ,4.247700,6.200000,27.646900,45.146666666667,54.577777777778,512,56.800000000000,59.022222222222,54.755555555556,37.422222222222,31.733333333333,74.666666666667,70.133333333333
"20240809",JEPQ        ,-10.333000,-4.411700,12.414100,28.784710017575,16.344463971880,953,22.934973637961,23.637961335677,27.328646748682,27.065026362039,47.275922671353,40.949033391916,55.887521968366
"20240716",JEPQ        ,2.190300,7.140600,27.205100,36.529724933452,29.902395740905,791,34.960070984916,37.355811889973,42.413487133984,29.015084294587,33.185448092280,74.534161490683,70.008873114463
"20240729",JEPQ        ,-3.831300,3.042600,19.190200,30.694076038904,19.363395225464,913,20.159151193634,21.573828470380,26.525198938992,39.080459770115,38.196286472149,74.005305039788,63.837312113174
"20240801",JEPQ        ,-4.901700,3.128300,16.834700,28.941850220264,15.594713656388,959,18.502202643172,22.555066079295,23.700440528634,22.378854625551,46.696035242291,77.709251101322,57.268722466960
"20240617",JEPQ        ,3.653900,5.905200,27.442200,42.651036970243,48.512173128945,572,52.209197475203,53.651938683499,50.315599639315,31.740306582507,33.002705139766,75.383228133454,69.612263300271
"20240611",NOBL        ,-1.217500,-0.723000,8.578900,24.403429602888,8.935018050542,1010,15.252707581227,14.169675090253,19.314079422383,23.646209386282,29.602888086643,31.768953068592,73.736462093863
"20240820",NOBL        ,1.744200,1.998000,10.667300,28.615183246073,13.961605584642,987,15.357766143106,15.968586387435,24.956369982548,54.450261780105,25.043630017452,39.005235602094,75.654450261780
"20240701",NOBL        ,-1.398300,-4.665300,4.256400,22.441777777778,6.488888888889,1053,10.666666666667,11.822222222222,10.933333333333,26.933333333333,30.311111111111,31.111111111111,72.800000000000
"20240709",NOBL        ,-1.531900,-3.422700,4.169400,22.195555555556,5.422222222222,1065,10.400000000000,10.933333333333,10.488888888889,26.666666666667,29.955555555556,31.288888888889,73.155555555556
"20240531",NOBL        ,-0.424200,-0.735800,11.314900,26.977477477477,13.243243243243,964,18.198198198198,20.270270270270,23.603603603604,31.171171171171,31.711711711712,31.891891891892,70.900900900901
"20240627",NOBL        ,-0.867400,-2.116100,7.794900,22.692444444444,6.933333333333,1048,12.177777777778,12.533333333333,12.622222222222,22.755555555556,31.111111111111,31.111111111111,72.800000000000
"20240726",NOBL        ,0.739400,1.512000,4.424100,23.344827586207,8.045977011494,1041,11.936339522546,13.527851458886,12.820512820513,30.238726790451,30.415561450044,30.680813439434,71.883289124668
"20240717",NOBL        ,2.355600,2.398100,5.765400,25.434397163121,9.397163120567,1023,12.145390070922,14.804964539007,16.223404255319,44.858156028369,30.141843971631,31.382978723404,71.187943262411
"20240821",NOBL        ,3.091200,2.305400,11.851400,28.714161598610,14.074717636838,990,15.464813205908,16.420503909644,26.064291920070,53.084274543875,25.543006081668,38.835794960904,75.152041702867
"20240711",NOBL        ,-1.722200,-4.259300,4.591600,23.128000000000,6.222222222222,1056,10.844444444444,11.377777777778,11.022222222222,35.911111111111,29.688888888889,31.288888888889,71.911111111111
"20240723",NOBL        ,2.191800,2.602500,5.875800,24.368234250222,8.961845607808,1027,10.913930789707,12.244897959184,10.647737355812,48.713398402839,29.724933451642,30.612244897959,71.251109139308
"20240710",NOBL        ,-1.216000,-3.350400,5.130300,22.625777777778,5.955555555556,1059,11.377777777778,11.733333333333,11.911111111111,26.577777777778,30.044444444444,31.288888888889,72.888888888889
"20240813",NOBL        ,5.097800,1.117100,7.079800,26.397717295874,11.852502194908,1005,15.100965759438,14.310798946444,18.876207199298,44.249341527656,25.548726953468,37.050043898156,75.768217734855
"20240610",NOBL        ,-1.217500,-0.723000,8.578900,24.570524412297,9.764918625678,999,15.732368896926,14.195298372514,19.620253164557,24.231464737794,29.837251356239,31.826401446655,73.417721518987
"20240724",NOBL        ,2.134100,2.301500,5.259800,24.452696728559,9.018567639257,1030,11.317418213970,13.439434129089,10.698496905393,47.833775419982,28.558797524315,30.592396109637,71.971706454465
"20240812",NOBL        ,5.097700,1.117100,7.079800,26.676625659051,11.775043936731,1005,16.168717047452,14.850615114236,19.683655536028,43.673110720562,25.834797891037,37.082601054482,75.395430579965
"20240612",NOBL        ,-2.525800,-0.825100,8.479900,24.187725631769,9.025270758123,1009,15.252707581227,13.718411552347,18.140794223827,23.646209386282,29.512635379061,31.768953068592,74.007220216606
"20240725",NOBL        ,1.887300,1.845600,5.005500,23.357522123894,8.053097345133,1040,11.681415929204,13.539823008850,12.212389380531,31.946902654867,30.176991150442,30.707964601770,71.858407079646
"20240808",NOBL        ,4.103900,2.090500,6.725500,28.180140597540,15.202108963093,966,17.398945518453,15.905096660808,22.583479789104,50.790861159930,25.395430579965,38.049209138840,75.746924428822
"20240607",NOBL        ,-0.061500,0.760300,10.367900,25.282746160795,10.388437217706,993,17.344173441734,14.995483288166,21.860885275519,24.119241192412,29.629629629630,31.887985546522,73.983739837398
"20240814",NOBL        ,1.017900,0.036800,6.399200,26.799122807018,13.070175438596,992,15.350877192982,14.473684210526,20.614035087719,44.824561403509,25.701754385965,37.105263157895,75.789473684211
"20240715",NOBL        ,1.720300,2.025000,5.882100,23.356699201420,7.364685004437,1045,11.180124223602,12.156166814552,11.801242236025,34.693877551020,30.878438331854,31.233362910382,71.339840283940
"20240805",NOBL        ,5.548000,4.262600,6.993200,27.126649076517,13.632365875110,983,19.525065963061,17.678100263852,22.427440633245,34.652594547054,27.616534740545,34.916446789798,75.021987686895
"20240529",NOBL        ,0.204500,1.559600,12.384900,26.765287769784,12.230215827338,977,15.467625899281,16.996402877698,19.064748201439,45.773381294964,29.766187050360,31.924460431655,71.672661870504
"20240626",NOBL        ,0.561300,-1.104000,9.348500,22.975957257346,7.212822796082,1043,12.466607301870,13.089937666963,13.446126447017,23.063223508459,31.255565449688,31.077471059662,72.751558325913
"20240708",NOBL        ,-1.531900,-3.422700,4.169400,22.420444444444,5.511111111111,1064,11.022222222222,11.288888888889,11.200000000000,26.755555555556,29.777777777778,31.200000000000,73.155555555556
"20240823",NOBL        ,3.798400,3.876900,13.091400,28.953125000000,15.364583333333,976,14.756944444444,15.625000000000,25.520833333333,58.593750000000,25.260416666667,38.888888888889,75.260416666667
"20240613",NOBL        ,-2.916700,-1.572800,8.044800,23.918845807033,8.115419296664,1020,14.878268710550,13.976555455365,17.853922452660,21.100090171326,29.666366095582,31.740306582507,74.211000901713
"20240605",NOBL        ,0.000000,0.553200,9.936800,24.780685920578,9.747292418773,1001,14.801444043321,16.335740072202,19.404332129964,24.909747292419,29.693140794224,31.949458483755,73.555956678700
"20240530",NOBL        ,-0.051600,0.357300,11.442300,26.360036003600,12.151215121512,977,15.121512151215,17.371737173717,19.531953195320,40.774077407741,29.972997299730,31.863186318632,71.647164716472
"20240703",NOBL        ,-2.454800,-5.002900,3.139300,22.102131438721,5.328596802842,1067,10.301953818828,11.634103019538,10.479573712256,25.310834813499,29.751332149201,31.172291296625,73.090586145648
"20240621",NOBL        ,-2.890800,-1.093800,5.962600,24.128481581312,8.445642407907,1020,15.453728661276,15.633423180593,18.957771787960,17.879604672058,30.368373764600,31.446540880503,74.034141958670
"20240722",NOBL        ,2.191800,2.602500,5.875800,24.510638297872,8.687943262411,1031,11.081560283688,12.145390070922,10.638297872340,49.379432624113,30.319148936170,30.585106382979,71.187943262411
"20240822",NOBL        ,2.949800,2.687000,11.697900,29.544743701129,15.899218071242,969,16.246741963510,18.331885317116,28.062554300608,54.735013032146,25.543006081668,38.835794960904,75.065160729800
"20240819",NOBL        ,1.744200,1.998000,10.667300,28.212598425197,13.473315835521,990,14.785651793526,15.310586176728,24.146981627297,53.193350831146,25.196850393701,39.107611548556,75.590551181102
"20240807",NOBL        ,3.423400,1.776400,6.027900,27.612137203166,14.951627088830,968,19.613016710642,16.270888302551,22.339489885664,42.744063324538,26.649076517150,34.916446789798,75.021987686895
"20240809",NOBL        ,3.496700,0.877100,5.088200,27.357644991213,13.532513181019,985,16.520210896309,15.729349736380,20.826010544815,47.451669595782,25.483304042179,36.731107205624,75.571177504394
"20240729",NOBL        ,4.348300,4.380800,5.828500,23.982316534041,8.311229000884,1038,12.555260831123,14.588859416446,14.677276746242,31.388152077807,29.796640141468,32.007073386384,72.060123784262
"20240617",NOBL        ,-3.213800,-2.159800,6.234100,23.422903516682,7.664562669071,1025,14.066726780884,14.427412082958,16.681695220920,18.214607754734,30.117222723174,31.650135256988,73.940486925158
"20240705",NOBL        ,-1.705800,-3.881800,3.365900,22.586666666667,6.133333333333,1057,11.377777777778,12.355555555556,11.911111111111,25.244444444444,29.688888888889,31.200000000000,73.333333333333
